id,location,osm_list
73196,"Takoradi Port is located in the city of Takoradi. More detailed locational information can be found at https://www.google.com/maps/place/Takoradi+Harbour/@4.8848466,-1.7448759,16z/data=!3m1!4b1!4m5!3m4!1s0xfe770a8ab2c4bf9:0x794b8f65b8a452ef!8m2!3d4.8848359!4d-1.7404986 and https://www.openstreetmap.org/search?query=Takoradi%20Harbour#map=12/4.8833/-1.7333",['https://www.openstreetmap.org/search?query=Takoradi%20Harbour#map=12/4.8833/-1.7333']
49813,This cement plant construction project was located near the South Kalimantan-East Kalimantan highway — 30 km from the city of Tanjung — within Tabalong Regency and South Kalimantan Province. More detailed locational information can be found at https://www.openstreetmap.org/search?query=-2.0568993147566625%2C%20115.56543786576063#map=16/-2.0569/115.5654,['https://www.openstreetmap.org/search?query=-2.0568993147566625%2C%20115.56543786576063#map=16/-2.0569/115.5654']
64228,"The purpose of the project was to build a mine in Thakhek district and Khammouane Province with the capacity to produce 500,000 tons of potassium chloride each year. More detailed locational information can be found at https://www.openstreetmap.org/search?query=17.309659331059375%2C%20104.86004199752402#map=16/17.3097/104.8600",['https://www.openstreetmap.org/search?query=17.309659331059375%2C%20104.86004199752402#map=16/17.3097/104.8600']
66085,"The purpose of the project was to reduce air and soil pollution in the city of Ulaanbaatar, construct 2,592 apartments in the 7th and 14th districts (VII and XIV districts) of Ulaanbaatar, install water, wastewater, power, and fiber optic utilities outside the apartments in the 7th district and the MNB district of Ulaanbaatar, and construct a 23.3 km power transmission line to deliver electricity to the 7th district and the MNB district. More specifically, this project supported the construction of 1800 apartments the in “Khangai Khothon” (“Хангай хотхон”) apartment complex within the 7th khoroo of Sukhbaatar district in Ulaanbaatar and the the construction of 792 apartments in the “Tsagaan Khuaran Khothon” (“Цагаан хуаран хотхон”) apartment complex 14th khoroo of Bayanzurkh district in Ulaanbaatar. More detailed locational information can be found at https://www.openstreetmap.org/search?query=47.912209414309466%2C%20106.95421856975366#map=16/47.9122/106.9542 and https://www.openstreetmap.org/search?query=47.9341939150392%2C%20106.92046923184424#map=16/47.9342/106.9205 and https://www.google.com/maps/place/%D0%A5%D0%B0%D0%BD%D0%B3%D0%B0%D0%B9+%D1%85%D0%BE%D1%82%D1%85%D0%BE%D0%BD/@47.9342155,106.9204639,3a,75y/data=!3m8!1e2!3m6!1sAF1QipPQbdzCbf4x5nJaUl5FvRpcX-aHoF9U0RfDQZ8e!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPQbdzCbf4x5nJaUl5FvRpcX-aHoF9U0RfDQZ8e%3Dw152-h86-k-no!7i5312!8i2988!4m5!3m4!1s0x5d969362857ec24b:0xd145a4cd0efcb02e!8m2!3d47.9342155!4d106.9204639.","['https://www.openstreetmap.org/search?query=47.912209414309466%2C%20106.95421856975366#map=16/47.9122/106.9542', 'https://www.openstreetmap.org/search?query=47.9341939150392%2C%20106.92046923184424#map=16/47.9342/106.9205']"
47065,"The purpose of the project was to facilitate coal exports from the Tavan Tolgoi coal deposit in the Gobi Desert within South Gobi (Ömnögovi) Province (exact locational coordinates: 43.597948, 105.222627). More detailed locational information can be found at https://www.openstreetmap.org/search?query=43.597948%2C%20105.222627#map=13/43.5979/105.2226",['https://www.openstreetmap.org/search?query=43.597948%2C%20105.222627#map=13/43.5979/105.2226']
56524,"This project involved the renovation of the Moulay Idriss II Primary School,  which is located in the town of Moulay Idriss (or Moulay Idriss Zerhoun or مولاي إدريس‎) in northern Morocco. More detailed locational information can be found at https://www.openstreetmap.org/search?query=34.05604227055212%2C%20-5.519821121006513#map=16/34.0560/-5.5198 and https://www.google.com/maps/place/Coll%C3%A9ge+Moulay+Idriss,+Moulay+Idriss+Zerhoun,+Morocco/@34.0560334,-5.5199418,20z/data=!4m13!1m7!3m6!1s0xda069b6a9740d25:0x14d4ebe5ffb8147!2sMoulay+Idriss+Zerhoun,+Morocco!3b1!8m2!3d34.055902!4d-5.5210511!3m4!1s0xda069b4b54ef421:0x57e1f4fac2a672be!8m2!3d34.0560439!4d-5.5198212",['https://www.openstreetmap.org/search?query=34.05604227055212%2C%20-5.519821121006513#map=16/34.0560/-5.5198']
64709,"The purpose of this project was to the construct the 47MW Saing Din Hydropower Plant in Buthidaung (BuuTheeTaung) Township and Rakhine State (exact locational coordinates: 20.893779, 92.652188) More detailed locational information can be found at https://www.openstreetmap.org/search?query=%2020.893779%2C%2092.652188%20#map=16/20.8938/92.6522.",['https://www.openstreetmap.org/search?query=%2020.893779%2C%2092.652188%20#map=16/20.8938/92.6522.']
65937,"The purpose of the project was to construct a 440MW coal-fired power plant — with two, 220MW power generation units (Unit 1 and Unit 2) — in Bình Khê commune, Đông Triều district, Quảng Ninh province (exact locational coordinates: 21.09069, 106.57731). More detailed locational information can be found at https://www.openstreetmap.org/query?lat=21.08745&lon=106.57735",['https://www.openstreetmap.org/query?lat=21.08745&lon=106.57735']
64402,"The purpose of this project was to construct a 45MW hydroelectric power plant — with two, 22.5MW power generation units (Unit 1 and Unit 2) —  on Gam river in Yen Phong and Phu Nam communes, Bac Me district, and Ha Giang province  (exact locational coordinates: 22.757626, 105.429388). More detailed locational information can be found at https://www.openstreetmap.org/search?query=22.757626%2C%20105.429388#map=19/22.75762/105.42939",['https://www.openstreetmap.org/search?query=22.757626%2C%20105.429388#map=19/22.75762/105.42939']
25723,This television was installed at First Street Mall. More detailed locational information can be found at https://www.openstreetmap.org/search?query=First%20Street%20Mall#map=12/-17.8299/31.0496 and https://mapcarta.com/29411874,['https://www.openstreetmap.org/search?query=First%20Street%20Mall#map=12/-17.8299/31.0496']
32192,"The purpose of the project was to construct a hydroelectric power plant with a new reservoir (whose water surface area is 16,000,000m2 with a power density of 15.375W/m2) downstream of the Tatay River in Koh Kong Province. The project is sited in Thmabang District within Koh Kong (Khétt Kaôh Kông) Province, which has central geographical coordinates at powerhouse: 103°10′11″E, 11°35′23″N; dam on Tatay River: 103°15′44″E, 11°37′46″N (i.e. powerhouse: 103.1697°E, 11.5897°N; dam on Tatay River: 103.2622°E, 11.6294°N). The dam site of the proposed project is 1.4 km upstream of the junction between Tatay River and its tributary named Stung Kep and 40km away from Koh Kong City, the capital of Koh Kong Province. More detailed locational information can be found at https://www.openstreetmap.org/search?query=11%C2%B035%E2%80%B223%E2%80%B3N%2C%20103%C2%B010%E2%80%B211%E2%80%B3E#map=14/11.5896/103.1697",['https://www.openstreetmap.org/search?query=11%C2%B035%E2%80%B223%E2%80%B3N%2C%20103%C2%B010%E2%80%B211%E2%80%B3E#map=14/11.5896/103.1697']
33123,"This project involved the construction of a 338MW hydroelectric power plant. The project site is approximately 57 km northeast of Koh Kong town to first Dam (22km by water along koh pao and 35km by road) and 196 km of southwest from Pursat province, located in Pak khlang commune situated in the Mondol Seima District in Koh Kong Province. The geographical coordinates of the proposed project are as follows: Lower scheme powerhouse: 103°04′49″E, 11°45′11″N; Lower scheme dam: 103°04′58″E, 11°47′08″N; Upper scheme powerhouse: 103°06′09″E, 11°49′24″N; Upper scheme dam: 103°06′33″E, 11°51′04″N. More detailed locational information can be found at https://www.openstreetmap.org/search?query=11.822230690361904%2C%20103.10046673992444#map=19/11.82223/103.10047 and https://www.openstreetmap.org/way/652951962 and https://www.openstreetmap.org/way/253370719 and https://www.openstreetmap.org/way/652951960 and https://www.openstreetmap.org/way/652951961#map=15/11.8120/103.0847 and https://www.openstreetmap.org/way/652951963 and https://www.openstreetmap.org/way/253371884 and https://www.openstreetmap.org/way/652951962#map=15/11.8127/103.0966 and https://www.openstreetmap.org/way/652951966#map=12/11.7490/103.1602 and https://opendevelopmentcambodia.net/profiles/transmission-line/","['https://www.openstreetmap.org/search?query=11.822230690361904%2C%20103.10046673992444#map=19/11.82223/103.10047', 'https://www.openstreetmap.org/way/652951962', 'https://www.openstreetmap.org/way/253370719', 'https://www.openstreetmap.org/way/652951960', 'https://www.openstreetmap.org/way/652951961#map=15/11.8120/103.0847', 'https://www.openstreetmap.org/way/652951963', 'https://www.openstreetmap.org/way/253371884', 'https://www.openstreetmap.org/way/652951962#map=15/11.8127/103.0966', 'https://www.openstreetmap.org/way/652951966#map=12/11.7490/103.1602']"
60469,"This project involved the construction of a school at PK 11 in the district of Melen, which is on outskirts of Libreville. More detailed locational information can be found at https://www.openstreetmap.org/query?lat=0.3873&lon=9.5218 and https://www.google.com/maps/place/%C3%89cole+Primaire+Publique+De+L'amiti%C3%A9+Sino-Gabonaise/@0.388519,9.5095926,15z/data=!4m5!3m4!1s0x0:0x7b24cef31d5dfdc3!8m2!3d0.388342!4d9.521228.",['https://www.openstreetmap.org/query?lat=0.3873&lon=9.5218']
85221,"This project involved the construction of a school at PK 11 in the district of Melen, which is on outskirts of Libreville. More detailed locational information can be found at https://www.openstreetmap.org/query?lat=0.3873&lon=9.5218 and https://www.google.com/maps/place/%C3%89cole+Primaire+Publique+De+L'amiti%C3%A9+Sino-Gabonaise/@0.388519,9.5095926,15z/data=!4m5!3m4!1s0x0:0x7b24cef31d5dfdc3!8m2!3d0.388342!4d9.521228.",['https://www.openstreetmap.org/query?lat=0.3873&lon=9.5218']
35242,"This medical equipment was donated to Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
63842,"The purpose of the project was to construct a dam and 3400MW hydroelectric power plant about 150 km from Myitkyina City and about 10 km from Chipwi Village. The dam site (locational coordinates are 25.946552215783782, 98.14994373866016) is on the N’mai River in Mandung village, ten miles from the town of Chibwe within Kachin State. More detailed locational information can be found at https://www.openstreetmap.org/search?query=25.946552215783782%2C%2098.14994373866016#map=13/25.9466/98.1499.",['https://www.openstreetmap.org/search?query=25.946552215783782%2C%2098.14994373866016#map=13/25.9466/98.1499.']
64763,"The purpose of this $1.065 billion project was to construct a mine — with the capacity to produce 100,000 tons of cathode copper per year — in Salingyi Township, Monywa City, and Sagaing Province (exact locational coordinates: 22.077043593769687, 95.09167958465649). More detailed locational information can be found at https://www.openstreetmap.org/search?query=22.077043593769687%2C%2095.09167958465649#map=16/22.0770/95.0917.",['https://www.openstreetmap.org/search?query=22.077043593769687%2C%2095.09167958465649#map=16/22.0770/95.0917.']
49231,"The purpose of the project was to establish a 10-acre demonstration farm at the Nuu (Nu’u) Research Station on Talimatau Road in Vaitele and showcase agricultural technologies that can be used by farmers. More detailed locational information can be found at https://www.openstreetmap.org/way/141690401 https://www.openstreetmap.org/way/141690190 https://www.openstreetmap.org/way/141690404 https://www.openstreetmap.org/way/141690209 https://www.openstreetmap.org/way/141690594 https://www.openstreetmap.org/way/141690537 https://www.openstreetmap.org/way/141690496https://www.google.com/maps/place/Nuu+Research+Station/@-13.8309725,-171.837523,17z/data=!3m1!4b1!4m5!3m4!1s0x71a515a5da6a18c9:0x5a6bc1f86529db9!8m2!3d-13.8309777!4d-171.8353343 ","['https://www.openstreetmap.org/way/141690401', 'https://www.openstreetmap.org/way/141690190', 'https://www.openstreetmap.org/way/141690404', 'https://www.openstreetmap.org/way/141690209', 'https://www.openstreetmap.org/way/141690594', 'https://www.openstreetmap.org/way/141690537', 'https://www.openstreetmap.org/way/141690496https://www.google.com/maps/place/Nuu+Research+Station/@-13.8309725,-171.837523,17z/data=!3m1!4b1!4m5!3m4!1s0x71a515a5da6a18c9:0x5a6bc1f86529db9!8m2!3d-13.8309777!4d-171.8353343']"
49343,"This project facilitated the acquisition of Diesel Multiple Units for use on the Main (Railway) Line from Colombo to Badulla and the Kelani Valley Line. The Main Line starts from Colombo and runs east and north past the rapidly developing centres of Ragama, Gampaha, Veyangoda, and Polgahawela. At Rambukkana, the Main Line begins its steep climb into the hills of the upcountry. Between Balana and Kadugannawa, the track clings to the side of sheer cliffs, offering passengers views of Batalegala ('Bible' Rock). From Peradeniya Junction, a branch line reaches Kandy and Matale. The Main Line then continues its climb through tea country, connecting local market centres at Gampola, Nawalapitiya, and Hatton before reaching Nanu Oya. The Main Line continues its ascent to the summit at Pattipola, 1,898 m (6,227 ft) above sea level, before descending past Bandarawela to Badulla. The Kelani Valley line runs southeast from Colombo Maradana Station, through much of the city of Colombo. It runs through major business centres, like Nugegoda and Maharagama, before turning eastwards. It crosses the Southern Expressway near Homagama and continues east towards Avissawella, the current terminus of the line. Major railway stations on the line are Colombo Fort, Maradana, Narahenpita, Nugegoda, Maharagama, Pannipitiya, Kottawa, Homagama, Meegoda, Padukka, Waga, Kosgama, and Avissawella. More detailed locational information can be found at https://www.openstreetmap.org/relation/2191365#map=12/6.8958/80.0288 and https://www.openstreetmap.org/way/98046407#map=15/6.9341/79.8792 and https://www.openstreetmap.org/way/325846802 and https://www.openstreetmap.org/way/29481994 and https://www.openstreetmap.org/way/259451384#map=15/6.9458/79.8887 and https://www.openstreetmap.org/way/50127293#map=14/7.0844/79.9956 and https://www.openstreetmap.org/way/384271105 https://www.openstreetmap.org/way/385221449#map=14/7.0919/80.0095 and https://www.openstreetmap.org/way/385221449#map=14/7.0919/80.0095 and https://www.openstreetmap.org/way/385221449#map=16/7.1010/80.0043 and https://www.openstreetmap.org/way/98568323 and https://www.openstreetmap.org/way/98568323#map=16/7.1012/80.0045 and https://www.openstreetmap.org/way/264452955#map=18/7.10865/80.01209 and https://www.openstreetmap.org/way/420818254#map=16/7.1228/80.0181 and https://www.openstreetmap.org/way/742624252 and https://www.openstreetmap.org/way/400348765#map=13/7.2734/80.1258 and https://www.openstreetmap.org/way/462445257 and https://www.openstreetmap.org/way/98568319#map=15/7.2586/80.1688 and https://www.openstreetmap.org/way/311290959#map=14/7.3280/80.3119 and https://www.openstreetmap.org/way/311290963 and https://www.openstreetmap.org/way/663423624 and https://www.openstreetmap.org/way/929728135 and https://www.openstreetmap.org/way/313041104#map=14/7.2775/80.4744 and https://www.openstreetmap.org/way/504843260 and https://www.openstreetmap.org/way/101855293#map=14/7.2606/80.5555 and https://www.openstreetmap.org/way/356425846 and https://www.openstreetmap.org/way/356425852 and https://www.openstreetmap.org/way/402319236 and https://www.openstreetmap.org/way/356425847#map=14/7.2530/80.5827 and https://www.openstreetmap.org/way/309821086#map=14/7.1993/80.5972 and https://www.openstreetmap.org/query?lat=7.1998&lon=80.5990 and https://www.openstreetmap.org/way/677823190 and https://www.openstreetmap.org/way/372150483#map=16/7.1645/80.5755 and https://www.openstreetmap.org/way/408833182 and https://www.openstreetmap.org/way/101974188#map=16/7.1448/80.5667 and https://www.openstreetmap.org/way/374523645#map=14/7.0729/80.5612 and https://www.openstreetmap.org/way/102001818#map=14/7.0078/80.5480 and https://www.openstreetmap.org/way/373192834 and https://www.openstreetmap.org/way/373205287 and https://www.openstreetmap.org/way/102001805 and https://www.openstreetmap.org/way/373187956#map=13/6.9175/80.6071 and https://www.openstreetmap.org/way/409055630 and https://www.openstreetmap.org/way/396458273 and https://www.openstreetmap.org/way/409055603 and https://www.openstreetmap.org/way/30617333 and https://www.openstreetmap.org/way/409059627#map=14/6.9618/80.6524 and https://www.openstreetmap.org/way/278502491 and https://www.openstreetmap.org/way/409059629 and https://www.openstreetmap.org/way/409059624 and https://www.openstreetmap.org/way/278502488#map=13/6.8986/80.7357 and https://www.openstreetmap.org/way/278430918 and https://www.openstreetmap.org/way/278430911 and https://www.openstreetmap.org/way/278430916 and https://www.openstreetmap.org/way/102018657#map=14/6.8553/80.8029 and https://www.openstreetmap.org/way/102116921 and https://www.openstreetmap.org/way/275750355 and https://www.openstreetmap.org/way/275750347 and https://www.openstreetmap.org/way/102116938#map=15/6.7895/80.8873 and https://www.openstreetmap.org/way/102116942#map=14/6.7811/80.9339 and https://www.openstreetmap.org/way/417950555 and https://www.openstreetmap.org/way/244906318#map=17/6.80363/80.97407 and https://www.openstreetmap.org/way/417950556 and https://www.openstreetmap.org/way/102116929#map=16/6.8115/80.9804 and https://www.openstreetmap.org/way/417950557 and https://www.openstreetmap.org/way/417950589 and https://www.openstreetmap.org/way/102227190 and https://www.openstreetmap.org/way/417950573 and https://www.openstreetmap.org/way/258445947#map=16/6.8388/81.0240 and https://www.openstreetmap.org/way/417950622#map=15/6.8532/81.0385 and https://www.openstreetmap.org/way/185848083#map=15/6.8714/81.0451 and https://www.openstreetmap.org/way/581249920 and https://www.openstreetmap.org/way/417950607 and https://www.openstreetmap.org/way/102227193 and https://www.openstreetmap.org/way/417950582 and https://www.openstreetmap.org/way/102227195#map=16/6.9046/81.0643 and https://www.openstreetmap.org/way/417950558#map=14/6.9525/81.0624 and https://www.openstreetmap.org/way/102227187#map=16/6.9765/81.0654","['https://www.openstreetmap.org/relation/2191365#map=12/6.8958/80.0288', 'https://www.openstreetmap.org/way/98046407#map=15/6.9341/79.8792', 'https://www.openstreetmap.org/way/325846802', 'https://www.openstreetmap.org/way/29481994', 'https://www.openstreetmap.org/way/259451384#map=15/6.9458/79.8887', 'https://www.openstreetmap.org/way/50127293#map=14/7.0844/79.9956', 'https://www.openstreetmap.org/way/384271105', 'https://www.openstreetmap.org/way/385221449#map=14/7.0919/80.0095', 'https://www.openstreetmap.org/way/385221449#map=14/7.0919/80.0095', 'https://www.openstreetmap.org/way/385221449#map=16/7.1010/80.0043', 'https://www.openstreetmap.org/way/98568323', 'https://www.openstreetmap.org/way/98568323#map=16/7.1012/80.0045', 'https://www.openstreetmap.org/way/264452955#map=18/7.10865/80.01209', 'https://www.openstreetmap.org/way/420818254#map=16/7.1228/80.0181', 'https://www.openstreetmap.org/way/742624252', 'https://www.openstreetmap.org/way/400348765#map=13/7.2734/80.1258', 'https://www.openstreetmap.org/way/462445257', 'https://www.openstreetmap.org/way/98568319#map=15/7.2586/80.1688', 'https://www.openstreetmap.org/way/311290959#map=14/7.3280/80.3119', 'https://www.openstreetmap.org/way/311290963', 'https://www.openstreetmap.org/way/663423624', 'https://www.openstreetmap.org/way/929728135', 'https://www.openstreetmap.org/way/313041104#map=14/7.2775/80.4744', 'https://www.openstreetmap.org/way/504843260', 'https://www.openstreetmap.org/way/101855293#map=14/7.2606/80.5555', 'https://www.openstreetmap.org/way/356425846', 'https://www.openstreetmap.org/way/356425852', 'https://www.openstreetmap.org/way/402319236', 'https://www.openstreetmap.org/way/356425847#map=14/7.2530/80.5827', 'https://www.openstreetmap.org/way/309821086#map=14/7.1993/80.5972', 'https://www.openstreetmap.org/query?lat=7.1998&lon=80.5990', 'https://www.openstreetmap.org/way/677823190', 'https://www.openstreetmap.org/way/372150483#map=16/7.1645/80.5755', 'https://www.openstreetmap.org/way/408833182', 'https://www.openstreetmap.org/way/101974188#map=16/7.1448/80.5667', 'https://www.openstreetmap.org/way/374523645#map=14/7.0729/80.5612', 'https://www.openstreetmap.org/way/102001818#map=14/7.0078/80.5480', 'https://www.openstreetmap.org/way/373192834', 'https://www.openstreetmap.org/way/373205287', 'https://www.openstreetmap.org/way/102001805', 'https://www.openstreetmap.org/way/373187956#map=13/6.9175/80.6071', 'https://www.openstreetmap.org/way/409055630', 'https://www.openstreetmap.org/way/396458273', 'https://www.openstreetmap.org/way/409055603', 'https://www.openstreetmap.org/way/30617333', 'https://www.openstreetmap.org/way/409059627#map=14/6.9618/80.6524', 'https://www.openstreetmap.org/way/278502491', 'https://www.openstreetmap.org/way/409059629', 'https://www.openstreetmap.org/way/409059624', 'https://www.openstreetmap.org/way/278502488#map=13/6.8986/80.7357', 'https://www.openstreetmap.org/way/278430918', 'https://www.openstreetmap.org/way/278430911', 'https://www.openstreetmap.org/way/278430916', 'https://www.openstreetmap.org/way/102018657#map=14/6.8553/80.8029', 'https://www.openstreetmap.org/way/102116921', 'https://www.openstreetmap.org/way/275750355', 'https://www.openstreetmap.org/way/275750347', 'https://www.openstreetmap.org/way/102116938#map=15/6.7895/80.8873', 'https://www.openstreetmap.org/way/102116942#map=14/6.7811/80.9339', 'https://www.openstreetmap.org/way/417950555', 'https://www.openstreetmap.org/way/244906318#map=17/6.80363/80.97407', 'https://www.openstreetmap.org/way/417950556', 'https://www.openstreetmap.org/way/102116929#map=16/6.8115/80.9804', 'https://www.openstreetmap.org/way/417950557', 'https://www.openstreetmap.org/way/417950589', 'https://www.openstreetmap.org/way/102227190', 'https://www.openstreetmap.org/way/417950573', 'https://www.openstreetmap.org/way/258445947#map=16/6.8388/81.0240', 'https://www.openstreetmap.org/way/417950622#map=15/6.8532/81.0385', 'https://www.openstreetmap.org/way/185848083#map=15/6.8714/81.0451', 'https://www.openstreetmap.org/way/581249920', 'https://www.openstreetmap.org/way/417950607', 'https://www.openstreetmap.org/way/102227193', 'https://www.openstreetmap.org/way/417950582', 'https://www.openstreetmap.org/way/102227195#map=16/6.9046/81.0643', 'https://www.openstreetmap.org/way/417950558#map=14/6.9525/81.0624', 'https://www.openstreetmap.org/way/102227187#map=16/6.9765/81.0654']"
73296,"The purpose of the project was to construct a 440MW hydroelectric power plant — with two, 220MW power generation units (Unit 1 and Unit 2) — in Bình Khê commune, Đông Triều district, Quảng Ninh province (exact locational coordinates: 21.09069, 106.57731). More detailed locational information can be found at https://www.openstreetmap.org/query?lat=21.08745&lon=106.57735",['https://www.openstreetmap.org/query?lat=21.08745&lon=106.57735']
65192,"This project involved the provision of computers and other instructional equipment to the Yemeni-Chinese Institute for Applied and Technical Sciences (المعهد اليمني الصيني) in the capital city of Sana’a.More detailed locational information can be found at https://www.google.com/maps/place/Chinese+Yemeni+Institute/@15.3373464,44.1984672,16z/data=!4m8!1m2!2m1!1sChinese+School+Sana'a!3m4!1s0x1603db11d0d5484d:0x403cc3d57db25ce9!8m2!3d15.3401607!4d44.1976733 and https://www.openstreetmap.org/search?query=15.340119292240383%2C%2044.197651794626445#map=16/15.3401/44.1977.",['https://www.openstreetmap.org/search?query=15.340119292240383%2C%2044.197651794626445#map=16/15.3401/44.1977.']
30971,"This project involved the provision of IT equipment to a school in the town of Shebeen El-Kom (Shibin El Kom or شبين الكوم), the capital of the Menofia Governorate in northern Egypt. More detailed locational information can be found at https://www.openstreetmap.org/search?query=30.538896600000008%2C%2031.017762399999995#map=16/30.5389/31.0178 and https://www.google.com/maps/place/Chinese+school+in+Kafr+Meselha/@30.5388966,31.0177624,15z/data=!4m5!3m4!1s0x0:0x8ed4d995bac7d04a!8m2!3d30.5388966!4d31.0177624",['https://www.openstreetmap.org/search?query=30.538896600000008%2C%2031.017762399999995#map=16/30.5389/31.0178']
30970,"This project involved the construction of a school in the town of Shebeen El-Kom (Shibin El Kom or شبين الكوم), the capital of the Menofia Governorate in northern Egypt. More detailed locational information can be found at https://www.openstreetmap.org/search?query=30.538896600000008%2C%2031.017762399999995#map=16/30.5389/31.0178 and https://www.google.com/maps/place/Chinese+school+in+Kafr+Meselha/@30.5388966,31.0177624,15z/data=!4m5!3m4!1s0x0:0x8ed4d995bac7d04a!8m2!3d30.5388966!4d31.0177624",['https://www.openstreetmap.org/search?query=30.538896600000008%2C%2031.017762399999995#map=16/30.5389/31.0178']
41017,"This project involved the construction of the TEDA Economic and Trade Cooperation Zone, which is adjacent to the Port of Ain Sukhna (العين السخنة‎), about 45 km southeast of Suez City in Section 3 of the North-West Suez Economic Area. More detailed locational information can be found at https://www.openstreetmap.org/search?query=29.671347667352276%2C%2032.31329898080827#map=17/29.67135/32.31330 and https://www.google.com/maps/place/TEDA+SUEZ+-+Egypt+TEDA+S.A.E/@29.6709736,32.3105663,17z/data=!4m8!1m2!2m1!1sAin+Sokhna+TEDA!3m4!1s0x0:0x6fbc5fbc9ca42674!8m2!3d29.6713746!4d32.3133136",['https://www.openstreetmap.org/search?query=29.671347667352276%2C%2032.31329898080827#map=17/29.67135/32.31330']
1912,"The medical equipment that was donated supported a malaria center, which is located at Korle-Bu Teaching Hospital in Accra. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274 and https://www.google.com/maps/place/Korle+Bu+Teaching+Hospital/@5.5367786,-0.226354,15z/data=!4m2!3m1!1s0x0:0x73b96e60d0bdae26?sa=X&ved=2ahUKEwiRyPrRo4XrAhW6gnIEHUsdD3gQ_BIwFXoECBkQCA.",['https://www.openstreetmap.org/search?query=Korle%20Bu%20Teaching%20Hospital#map=12/5.5374/-0.2274']
65642,"This project took place in the Nahr al-Bared (Arabic: نهر البارد‎) refugee camp in northern Lebanon, 16 km from the city of Tripoli. More detailed locational information can be found at https://www.openstreetmap.org/search?query=N%2034%C2%B030%E2%80%B243%E2%80%B3%20E%2035%C2%B057%E2%80%B215%E2%80%B3#map=19/34.51195/35.95417 and https://www.geonames.org/276979/nahr-el-bared.html.",['https://www.openstreetmap.org/search?query=N%2034%C2%B030%E2%80%B243%E2%80%B3%20E%2035%C2%B057%E2%80%B215%E2%80%B3#map=19/34.51195/35.95417']
64463,"The purpose of the project was to construct an iron and steel plant in Cao Bằng province with 220,000 tons-per-year of production capacity. More detailed locational information can be found at https://www.openstreetmap.org/search?query=22.66122858458376%2C%20106.25894569752866#map=16/22.6612/106.2589",['https://www.openstreetmap.org/search?query=22.66122858458376%2C%20106.25894569752866#map=16/22.6612/106.2589']
20463,"This project involved the establishment of an Agricultural Technological Demonstration Center (ATDC) at Gwebi Agricultural College, which is located 27 km outside Harare. More detailed locational information can be found at https://www.google.com/maps/place/Gwebi+College+of+Agriculture/@-17.4851029,29.7188816,12z/data=!4m5!3m4!1s0x1937155555555555:0xec50080e46f53b92!8m2!3d-17.4851029!4d29.7889248 and https://www.openstreetmap.org/search?query=Gwebi%20College#map=12/-17.6833/30.8667.",['https://www.openstreetmap.org/search?query=Gwebi%20College#map=12/-17.6833/30.8667.']
20216,"This project involved the establishment of an Agricultural Technological Demonstration Center (ATDC) at Gwebi Agricultural College, which is located 27 km outside Harare. The center covers a total area of 109 ha. More detailed locational information can be found at https://www.google.com/maps/place/Gwebi+College+of+Agriculture/@-17.4851029,29.7188816,12z/data=!4m5!3m4!1s0x1937155555555555:0xec50080e46f53b92!8m2!3d-17.4851029!4d29.7889248 and https://www.openstreetmap.org/search?query=Gwebi%20College#map=12/-17.6833/30.8667.",['https://www.openstreetmap.org/search?query=Gwebi%20College#map=12/-17.6833/30.8667.']
824,"The 8MW Mugere Hydroelectric Power Plant is located in Kabezi commune within rural Bujumbura province along the Mugere River. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Kabezi#map=13/-3.5350/29.3452 and https://www.google.com/maps/place/3%C2%B029'02.4%22S+29%C2%B020'02.4%22E/@-3.4837644,29.4036838,17z/data=!4m5!3m4!1s0x0:0x0!8m2!3d-3.484!4d29.334 and https://www.adelphi.de/de/system/files/mediathek/bilder/av_burundi_volume_ii_-_version_electronique_1.pdf.",['https://www.openstreetmap.org/search?query=Kabezi#map=13/-3.5350/29.3452']
30801,"Bui Dam is located on the Black Volta river at the Bui Gorge, at the southern end of Bui National Park. More detailed locational information can be found at https://geohack.toolforge.org/geohack.php?pagename=Bui_Dam&params=8_16_42_N_2_14_9_W_type:landmark and https://www.google.com/maps/place/Bui+Dam,+Bagbiapi,+Ghana/@8.278333,-2.238027,17z/data=!3m1!4b1!4m5!3m4!1s0xfd03a3d00d354f3:0xa015cf1db236d776!8m2!3d8.278333!4d-2.235833 and https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360",['https://www.openstreetmap.org/search?query=Bui%20Dam#map=12/8.2786/-2.2360']
