id,location,osm_list
33407,"This 26.75 km section of the Matara-Kataragama railway line runs from Matara to Beliatta. More detailed locational information can be found at https://www.google.com/maps/place/Matara-Beliatta+Railway,+Matara,+Sri+Lanka/@5.9595619,80.590666,17z/data=!3m1!4b1!4m5!3m4!1s0x3ae137ea57fa9f93:0xbada66b8b0830670!8m2!3d5.9595619!4d80.59286 and https://www.openstreetmap.org/relation/11685858#map=15/5.9447/80.5475",['https://www.openstreetmap.org/relation/11685858#map=15/5.9447/80.5475']
33409,"This project supported Hambantota Port (also known as the Magampura Mahinda Rajapaksa Port), which is a maritime port in the village of Hambantota. More detailed locational information can be found at https://tools.wmflabs.org/geohack/geohack.php?pagename=Magampura_Mahinda_Rajapaksa_Port&params=06_07_10_N_81_06_29_E_region:LK and https://www.openstreetmap.org/way/749415178",['https://www.openstreetmap.org/way/749415178']
33458,"This project involved the construction of 35 MW run-of-the-river hydroelectric complex over the Kelani River in Kitulgala. More specifically, it involved the construction of a 24m high & 144m long main dam, a 19m high & 48m long diversion dam, a 2.7m diameter & 850m long diversion tunnel, a 5.4m diameter & 3 km long main tunnel, a 35MW surface power station (2 units of 17.5MW), a switch yard, and a 4 km long transmission line. The complex has an installed capacity of 35 MW and is expected to generate 126 GWh of electrical energy annually. Its exact locational coordinates are 06°58′44″N 80°27′16″E. More detailed locational information can be found at https://tools.wmflabs.org/geohack/geohack.php?pagename=Broadlands_Dam&params=06_58_44_N_80_27_16_E_type:landmark and https://www.google.com/maps/place/6%C2%B058'44.0%22N+80%C2%B027'16.0%22E/@6.9788889,80.4522504,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x0!8m2!3d6.9788889!4d80.4544444 and https://www.openstreetmap.org/node/5619440318",['https://www.openstreetmap.org/node/5619440318']
35024,"The 31st Chinese medical team was stationed at the Abu Ushar Friendship Hospital, Omdurman Friendship Hospital, and Ad-Damazin Friendship Hospital. Omdurman Friendship Hospital (مستشفى الصداقة الصيني) is located in the city of Omdurman (ام درمان). More detailed locational information is available at https://www.google.com/maps/place/Chinese+Friendship+Hospital/@15.6582709,32.4600437,17z/data=!3m1!4b1!4m5!3m4!1s0x168e8c63ca9928e5:0x763a565c606a1469!8m2!3d15.6582657!4d32.4622377 and https://www.openstreetmap.org/way/310497770 and https://mapcarta.com/35532736 and https://www.mindat.org/feature-11593529.html. Abu Ushar (or Abu `Ushar, أبو عشر) Hospital is located in the town of Abu Ushar (or Abu `Ushar, أبو عشر) within Gezira State, 110 km southeast of Khartoum. More detailed locational information can be found at https://www.mindat.org/feature-11594857.html and https://mapcarta.com/35535392 and https://www.openstreetmap.org/node/90173492 and https://www.google.com/maps/place/Abu+Ushar+Rural+Hospital/@14.7081554,32.8096272,10z/data=!4m8!1m2!2m1!1zaG9zcGl0YWwgbmVhciBBYnUgJ1VzaGFyLCDYp9io2YjYudi02LHYjCBTdWRhbg!3m4!1s0x168b8c94b65ce443:0x8e8fbee5d97ea6b3!8m2!3d14.9020626!4d33.1909204. The Ad-Damazin Friendship Hospital is located in the city of Ad-Damazin (الدمازين), which is the capital city of Blue Nile State. More detailed locational information can be found at https://www.google.com/maps/place/Damazin+General+Hospital/@11.7950869,34.3639704,15z/data=!4m2!3m1!1s0x0:0x1372fac930760e56?sa=X&ved=2ahUKEwjtjpuTn4_sAhU6kHIEHXbkAGoQ_BIwE3oECBcQCA and https://www.openstreetmap.org/way/200437958.","['https://www.openstreetmap.org/way/310497770', 'https://www.openstreetmap.org/node/90173492', 'https://www.openstreetmap.org/way/200437958.']"
71411,"This project involved the installation of 855 CCTV cameras for round-the-clock monitoring of traffic and other movements at 75 crossroads, streets, and squares in the capital city of Dushanbe. More detailed locational information can be found at https://www.openstreetmap.org/relation/4479735",['https://www.openstreetmap.org/relation/4479735']
53615,"This 6 km access road to the Shar Shar (Ozodi) Tunnel is located near the city of Kulyab in the Dangarinsky district of Khatlon region. More detailed locational information can be found at https://www.google.com/maps/place/%D0%9D%D0%B0%D2%9B%D0%B1%D0%B8+%C2%AB%D0%9E%D0%B7%D0%BE%D0%B4%D3%A3%C2%BB+(%D0%9D%D0%B0%D2%9B%D0%B1%D0%B8+%C2%AB%D0%A8%D0%B0%D1%80%D1%88%D0%B0%D1%80%C2%BB/@45.2286735,43.2576979,5z/data=!4m9!1m2!2m1!1z0KjQsNGALdCo0LDRgA!3m5!1s0x38b617c7204dc357:0x383d992ad18989fd!8m2!3d38.3255943!4d69.2580982!15sCg3QqNCw0YAt0KjQsNGAkgEQcm9hZF9zYWZldHlfdG93bg and https://www.openstreetmap.org/way/51681581#map=15/38.3332/69.2493",['https://www.openstreetmap.org/way/51681581#map=15/38.3332/69.2493']
71741,This project involved the construction of 12 kilometers of roads in Kurgan-Tyube and Kulob and 2 automobile bridges in Kulob. More detailed locational information can be found at https://www.openstreetmap.org/way/38153741 and https://www.openstreetmap.org/way/32825183,"['https://www.openstreetmap.org/way/38153741', 'https://www.openstreetmap.org/way/32825183']"
71884,This project involved the construction of two schools in the city of Norak (or Норак or Nurek). More detailed locational information can be found at https://asiaplustj.info/en/news/tajikistan/society/20130110/china-funds-construction-two-schools-norak and https://www.openstreetmap.org/way/242857780,['https://www.openstreetmap.org/way/242857780']
40482,"This project involved the reconstruction of Regar substation, which is located near the city of Tursunzoda about 50km west of Dushanbe. It is located in close proximity to the Tajik Aluminum Smelter. More detailed locational information can be found at https://www.openstreetmap.org/way/488077624 and http://wikimapia.org/12437863/ru/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F-%D0%BF%D0%BE%D0%B4%D1%81%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D1%8F-500-%D0%BA%D0%92-%D0%A0%D0%B5%D0%B3%D0%B0%D1%80",['https://www.openstreetmap.org/way/488077624']
46215,"This project involved the installation of 855 CCTV cameras for round-the-clock monitoring of traffic and other movements at 75 crossroads, streets, and squares in the capital city of Dushanbe. More detailed locational information can be found at https://www.openstreetmap.org/relation/4479735",['https://www.openstreetmap.org/relation/4479735']
40479,The Jilau gold mine is located near the town of Panjakent within Aini District and Sughd province. More detailed locational information can be found at https://www.openstreetmap.org/way/218495148,['https://www.openstreetmap.org/way/218495148']
64411,The purpose of this project is to construct a high-end residential and hotel project (known as the Landmark Waterfront or Chao Phraya Estate) on a prestigious waterfront address along the Chao Phraya River in the city of Bangkok. More detailed locational information can be found at https://www.openstreetmap.org/way/406005613,['https://www.openstreetmap.org/way/406005613']
62977,"The purpose of the project was to build a new 1,273 square meter dormitory to house Chinese medical personnel stationed at Guido Valadares National Hospital (Portuguese: Hospital Nacional Guido Valadares), which is located in the eastern part of the capital city of Dili (exact locational coordinates: 8.555663°S 125.592987°E). More detailed locational information can be found at https://www.openstreetmap.org/way/167365445",['https://www.openstreetmap.org/way/167365445']
64446,The purpose of the project was to expand the Bekosi Primary School (Becussi Primary School) in the capital city of Dili by constructing additional 3 additional classrooms and 1 teacher's room. More detailed locational information can be found at https://www.openstreetmap.org/node/5298570787,['https://www.openstreetmap.org/node/5298570787']
35012,The 20th Chinese medical team was stationed at Lomé Regional Hospital Center (CHR-Lomé Commune or CHU-Lomé) in the capital city of Lomé and Kara Regional Hospital (also known as Centre Hospitalier Régional de Kara or Hôpital chinois de Tomdè or CHR-Kara-Tomdè or Centre hospitalier régional de Kara Tomdè) in the city of Kara. More detailed locational information can be found at https://www.openstreetmap.org/way/800758668 and https://www.openstreetmap.org/way/228164855.,"['https://www.openstreetmap.org/way/800758668', 'https://www.openstreetmap.org/way/228164855.']"
66566,The ultimate purpose of the project was to provide highly specialized ophthalmological care to wounded servicemen and patients of Holovnyy Viysʹkovyy Klinichnyy Hospitalʹ in the capital city of Kyiv. More detailed locational information can be found at https://www.openstreetmap.org/way/222566814,['https://www.openstreetmap.org/way/222566814']
42977,This project involved the establishment of a Confucius Institute at Kyiv National Linguistic University in the capital city of Kyiv. More detailed location information can be found at https://www.openstreetmap.org/relation/8489776#map=17/50.42651/30.51933,['https://www.openstreetmap.org/relation/8489776#map=17/50.42651/30.51933']
39664,The Confucius Institute at Samarkand State Institute of Foreign Languages (Samarqand davlat chet tillari instituti or Самаркандский Государственный Институт Иностранных Языков or СамГИИЯ) is located in the city of Samarkand. More detailed locational information is available at https://www.openstreetmap.org/way/311064985#map=19/39.65237/66.96352,['https://www.openstreetmap.org/way/311064985#map=19/39.65237/66.96352']
40242,The Navoiazot chemical complex (ОАО Навоиазот) is located in Navoi. More detailed locational information can be found at https://www.openstreetmap.org/way/171509388,['https://www.openstreetmap.org/way/171509388']
40325,"The 19.2 km, Kamchiq railway tunnel (Qamchiq tunneli or Камчикский тоннель) goes through the Qurama Mountains along the 169 km Angren-Pap railway line. More detailed locational information can be found at https://www.openstreetmap.org/way/385539420#map=13/41.1541/70.5340 and https://en.wikipedia.org/wiki/File:Kamchiq_Tunnel.png",['https://www.openstreetmap.org/way/385539420#map=13/41.1541/70.5340']
37727,"The purpose of the project was to construct a new, 44,000 square meter national convention center in the city of Port Vila next to the National Parliament Building. More detailed locational information can be found at https://www.openstreetmap.org/way/543255510",['https://www.openstreetmap.org/way/543255510']
41465,"The Pequiven Maritime Terminal is located at the Industrial and Petrochemical Complex José Antonio Anzoátegui (also known as the Complejo Criogénico José Antonio Anzoátegui) in Anzoátegui. More detailed locational information is available at https://www.baminternational.com/en/projects/pequiven-epc-marine-terminal-petrochemicals-jose-venezuela and https://www.baminternational.com/en/flexpaper/619581 and https://www.openstreetmap.org/search?query=Complejo%20Criog%C3%A9nico%20Jos%C3%A9%20Antonio%20Anzo%C3%A1tegui#map=14/10.0698/-64.8644 and https://www.google.com/maps/place/Industrial+and+Petrochemical+Complex+Jos%C3%A9+Antonio+Anzo%C3%A1tegui/@10.0710074,-64.9344833,12z/data=!4m5!3m4!1s0x8c2d10e0586a66fb:0x3aa938979ab6c4e9!8m2!3d10.0710074!4d-64.8644455",['https://www.openstreetmap.org/search?query=Complejo%20Criog%C3%A9nico%20Jos%C3%A9%20Antonio%20Anzo%C3%A1tegui#map=14/10.0698/-64.8644']
64417,"The purpose of the project was to construct a 21MW hydroelectric power plant — with two, 10.5MW power generation units (Unit 1 and Unit 2) — on the Chay River in Tan Duong commune and Thuong Ha commune, Bao Yen district, and Lao Cai province (exact locational coordinates are 22.303611, 104.453333).  More detailed locational information can be found at https://www.openstreetmap.org/search?query=22.303611%20%2C%20104.453333#map=17/22.30361/104.45333",['https://www.openstreetmap.org/search?query=22.303611%20%2C%20104.453333#map=17/22.30361/104.45333']
85379,"The project involved the modernization of railway signals and information systems along the Hanoi-Lao Cai, Hanoi-Dong Dang, and Hanoi-Thai Nguyen railway routes and at Hanoi center (hub). The Hanoi–Lào Cai Railway is a single-track meter gauge line connecting from Hanoi to Lào Cai, on the China-Vietnam border in Lào Cai Province, for a total length of 296 km (184 mi). The Hanoi–Đồng Đăng railway is a single-track standard-gauge and meter-gauge (dual-gauge) line connecting the capital Hanoi to Đồng Đăng, on the China-Vietnam border in Lạng Sơn Province. It has a total length of 162 km (101 mi). The Hanoi–Quán Triều (or Hanoi-Thai Nguyen) railway is a single-track standard-gauge and meter-gauge line connecting from Hanoi to Thái Nguyên, for a total length of 75 km. More detailed locational information can be found at https://www.openstreetmap.org/relation/9101640 and https://www.openstreetmap.org/relation/8351998 and https://www.openstreetmap.org/relation/9101638","['https://www.openstreetmap.org/relation/9101640', 'https://www.openstreetmap.org/relation/8351998', 'https://www.openstreetmap.org/relation/9101638']"
65179,"The purpose of the project was to construct a 1200MW coal-fired power plant — with two, 600MW power generation units (Unit 1 and Unit 2) — in Mỹ Lộc commune, Thái Thụy district, and Thái Bình province (exact locational coordinates: 20.4828445, 106.563262). More detailed locational information can be found at https://www.openstreetmap.org/way/638518914",['https://www.openstreetmap.org/way/638518914']
41003,The purpose of this project was to supply medical equipment to the China-Yemen Friendship Hospital (or 48 Model Hospital) in the capital city of Sana'a. More detailed locational information can be found at https://www.openstreetmap.org/node/4386074990.,['https://www.openstreetmap.org/node/4386074990.']
41052,This project involved the installation of elevators within an office building for Yemen’s Ministry of Foreign Affairs (وزارة الخارجية‎ or وزارة الخارجية اليمنية) in the capital city of Sana'a. More detailed locational information can be found at https://www.openstreetmap.org/node/7490811485.,['https://www.openstreetmap.org/node/7490811485.']
57392,The 86MW Lusiwasi Hydroelectric Power Plant is located in Serenje District and Central Province. More detailed locational information can be found at http://globalenergyobservatory.org/geoid/45988 and https://www.openstreetmap.org/way/331516078.,['https://www.openstreetmap.org/way/331516078.']
62674,The Kariba dam is located in the Kariba Gorge of the Zambezi river basin between Zambia and Zimbabwe. More detailed locational information can be found at https://geohack.toolforge.org/geohack.php?pagename=Kariba_Dam&params=16_31_20_S_28_45_42_E_type:landmark and https://www.openstreetmap.org/node/2873992872.,['https://www.openstreetmap.org/node/2873992872.']
35655,"The 13th medical team was stationed at the Harare Central Hospital and Parirenyatwa Hospital. Harare Central Hospital is located in the Southerton district of the capital city of Harare. More detailed locational information can be found at https://www.google.com/maps/place/Harare+Central+Hospital/@-17.8591159,31.0109349,17z/data=!3m1!4b1!4m5!3m4!1s0x1931a472ee1f0a65:0x15ccd33b509c3668!8m2!3d-17.859121!4d31.0131289 and https://www.openstreetmap.org/way/366879850. Parirenyatwa Hospital is located in the city of Bulawayo. More detailed locational information can be found at https://www.openstreetmap.org/way/399300868.","['https://www.openstreetmap.org/way/366879850.', 'https://www.openstreetmap.org/way/399300868.']"
53740,More detailed locational information can be found at https://www.openstreetmap.org/way/42461832,['https://www.openstreetmap.org/way/42461832']
54772,"This project is located at Kabul University. The locational coordinates of Kabul University are available at https://www.google.com/maps/place/Kabul+University/@34.5173801,69.1337345,17z/data=!3m1!4b1!4m5!3m4!1s0x38d16f2c550c3f59:0xa47b5d537e5b7214!8m2!3d34.5173801!4d69.1359232. More detailed locational information can be found at https://www.openstreetmap.org/way/199999770#map=16/34.5151/69.1345",['https://www.openstreetmap.org/way/199999770#map=16/34.5151/69.1345']
30287,The 1860 km Tanzania–Zambia Railway (TAZARA) stretches from Dar‑es‑Salaam in Tanzania to Kapiri Mposhi in Zambia. More detailed locational information can be found at https://www.openstreetmap.org/relation/1183489#map=7/-9.892/33.883,['https://www.openstreetmap.org/relation/1183489#map=7/-9.892/33.883']
67510,Luanda General Hospital (Hospital Geral de Luanda) is located in the Kilamba Kiaxi municipality of Luanda. More detailed locational information can be found at https://www.openstreetmap.org/way/60355326.,['https://www.openstreetmap.org/way/60355326.']
68294,Luanda General Hospital (Hospital Geral de Luanda) is located in the Kilamba Kiaxi municipality of Luanda. More detailed locational information can be found at https://www.openstreetmap.org/way/60355326.,['https://www.openstreetmap.org/way/60355326.']
64148,This project involved the construction of the Camacupa agro-industrial farm in Bié Province. More detailed locational information can be found at https://www.openstreetmap.org/node/1251148044.,['https://www.openstreetmap.org/node/1251148044.']
64152,"This project involved the construction of the Sanza Pombo Farm, which occupies an area of 9,000 hectares and cultivates rice and cattle, in the municipality of Sanza Pombo within Uíge Province. More detailed locational information can be found at https://www.openstreetmap.org/node/1738821696#map=16/-7.3096/15.9978",['https://www.openstreetmap.org/node/1738821696#map=16/-7.3096/15.9978']
64184,"The Longa farm occupies 4,500 hectares of land in Longa town, 70 km away from Menongue, the capital city of Cuando Cubango Province. More detailed locational information can be found at https://www.openstreetmap.org/search?query=Fazenda%20Longa#map=16/-10.2333/14.1000.",['https://www.openstreetmap.org/search?query=Fazenda%20Longa#map=16/-10.2333/14.1000.']
66311,This project involved the asphalting of a 10-kilometer road between the town of Dundo and the country’s border with the DRC. More detailed locational information can be found at https://www.openstreetmap.org/relation/1802547.,['https://www.openstreetmap.org/relation/1802547.']
66313,This project involved road work in the city of Saurimo within Lunda-Sul Province. More detailed locational information can be found at https://www.openstreetmap.org/node/293386732.,['https://www.openstreetmap.org/node/293386732.']
68456,"This hospital is located in Kiowa, on the outskirts of the city of M'banza Kongo (Mbanza-Kongo), which is the capital of Zaire Province. More detailed locational information can be found at https://www.openstreetmap.org/node/668897842.",['https://www.openstreetmap.org/node/668897842.']
28218,The Mabubas hydroelectric dam is located in Bengo Province. More detailed locational information can be found at https://www.openstreetmap.org/way/202489362 ,['https://www.openstreetmap.org/way/202489362']
67418,This project involved the construction of Angola Institute for International Relations in Kilamba City. More detailed locational information can be found at https://www.openstreetmap.org/way/687217964.,['https://www.openstreetmap.org/way/687217964.']
65745,This project involved the construction of the DET-AL Ganja Aluminum Plant in Ganja district. More detailed locational information can be found at https://www.openstreetmap.org/way/276555125.,['https://www.openstreetmap.org/way/276555125.']
38969,"The Shahjalal Fertilizer Factory Project is located 6km south of the Fenchugonj Upazila (within the Sylhet District and the Division of Sylhett) and 4km to the south of Maijgaon Railway Station. More detailed locational information is available at https://www.google.com/maps/place/Shahjalal+Fertilizer+Company+Limited/@24.6518429,91.923766,14z/data=!4m8!1m2!2m1!1sNatural+Gas+Fertilizer+Factory+Limited!3m4!1s0x3751a4528bd36571:0x67b59ff2cb522d18!8m2!3d24.6517952!4d91.9412756 and https://www.openstreetmap.org/way/929338030#map=16/24.6541/91.9405",['https://www.openstreetmap.org/way/929338030#map=16/24.6541/91.9405']
34230,"The Shahjalal Fertilizer Factory Project is located 6km south of the Fenchugonj Upazila (within the Sylhet District and the Division of Sylhett) and 4km to the south of Maijgaon Railway Station. More detailed locational information is available at https://www.google.com/maps/place/Shahjalal+Fertilizer+Company+Limited/@24.6518429,91.923766,14z/data=!4m8!1m2!2m1!1sNatural+Gas+Fertilizer+Factory+Limited!3m4!1s0x3751a4528bd36571:0x67b59ff2cb522d18!8m2!3d24.6517952!4d91.9412756 and https://www.openstreetmap.org/way/929338030#map=16/24.6541/91.9405",['https://www.openstreetmap.org/way/929338030#map=16/24.6541/91.9405']
46413,The purpose of the project was to upgrade and reconstruct a 77.66 km section of the M5/E271 Minsk-Gomel Highway that runs from Bobruisk to Zhlobin. More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=53.1450%2C29.2281%3B52.8909%2C30.0368#map=10/53.0206/29.6322 and https://reconnectingasia.csis.org/database/projects/bobruisk-zhlobin-highway/45093a69-c481-4fbf-b985-a3b967e81bd5/.,['https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=53.1450%2C29.2281%3B52.8909%2C30.0368#map=10/53.0206/29.6322']
42313,"The purpose of the project was to support Great Stone Industrial Park (also known as the China-Belarus Industrial Park), which is located in the Smolevichi district between the Petrovichi reservoir and Minsk National Airport (25 km to the east of the capital city of Minsk). More detailed locational information can be found at https://www.openstreetmap.org/way/455544676.",['https://www.openstreetmap.org/way/455544676.']
66992,The purpose of this project was to renovate a paper (cardboard ) factory in the town of Dobrush (Dobrusch). More detailed locational information can be found at https://www.openstreetmap.org/way/368727602.,['https://www.openstreetmap.org/way/368727602.']
66993,The purpose of this project was to renovate a paper (cardboard ) factory in the town of Dobrush (Dobrusch). More detailed locational information can be found at https://www.openstreetmap.org/way/368727602.,['https://www.openstreetmap.org/way/368727602.']
73430,"The 17th Chinese medical team was stationed at Lokossa Regional Hospital (Hopital de zone de Lokossa), Natitingou Regional Hospital (Hopital de Zone de Natitingou), Suru-Léré Zone University Hospital in Cotonou (Centre hospitalier universitaire de Zone de Suru-Léré), and the city of Kandi within Borgou Department. More detailed locational information can be found at https://www.openstreetmap.org/way/542157645#map=15/6.6239/1.7091 and https://www.openstreetmap.org/way/264743876 and https://www.openstreetmap.org/way/787464500 and https://www.openstreetmap.org/way/787161785 and https://www.openstreetmap.org/node/2304828846#map=17/11.13115/2.93223.","['https://www.openstreetmap.org/way/542157645#map=15/6.6239/1.7091', 'https://www.openstreetmap.org/way/264743876', 'https://www.openstreetmap.org/way/787464500', 'https://www.openstreetmap.org/way/787161785', 'https://www.openstreetmap.org/node/2304828846#map=17/11.13115/2.93223.']"
34936,The 15th Chinese medical team was stationed at Praia Central Hospital (Agostinho Neto Hospital or HAN) in the the capital city of Praia. More detailed locational information can be found at https://www.openstreetmap.org/way/194252475.,['https://www.openstreetmap.org/way/194252475.']
35065,This project involved the refurbishment of a new obstetrics and gynaecology (OB-GYN) building at Agostinho Neto Hospital (HAN or Praia Central Hospital). More detailed locational information can be found at https://www.openstreetmap.org/way/194252475.,['https://www.openstreetmap.org/way/194252475.']
53194,"This project involved the construction of an educational complex in an area that occupies 21,000 square meters in the city of Santa Maria on Sal Island. More detailed locational information can be found at https://www.openstreetmap.org/way/556987157.",['https://www.openstreetmap.org/way/556987157.']
56498,This project involved the construction of a stadium (known as Estádio Nacional de Cabo Verde) in the town of Monte Vaca within the Achada São Filipe municipality. Its precise locational coordinates are 14°58′32.48″N 23°31′50.47″W. More detailed locational information can be found at https://www.openstreetmap.org/way/400020535 and https://geohack.toolforge.org/geohack.php?pagename=Est%C3%A1dio_Nacional_de_Cabo_Verde&params=14_58_32.48_N_23_31_50.47_W_type:landmark,['https://www.openstreetmap.org/way/400020535']
32155,"The purpose of the project was to support the extension of National Road No. 76 (NR 76) from Sen Monorum in Mondokiri Province to Snoul and the Senmonolong Section of NR 766. It is a three-level, two-way two-lane highway with a total length of 171.78 kilometers (of which 50 km are newly built). More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=graphhopper_car&route=12.0722%2C106.4204%3B12.4569%2C107.1865#map=11/12.2504/106.8098",['https://www.openstreetmap.org/directions?engine=graphhopper_car&route=12.0722%2C106.4204%3B12.4569%2C107.1865#map=11/12.2504/106.8098']
32189,"The purpose of this project was to (a) construct a 1,731-meter bridge (the 6th Cambodia-China Friendship Bridge or Stung Treng Bridge) over the Mekong River at the Junction of NR7 & NR9 in Stung Treng, and (b) construct a 143.412 km National Road No. 214 (NR 214) that stretches from PK458 of NR 7 in Stung Treng Province to PK130 of NR 62 in Preah Vihear Province. More detailed locational information can be found at https://www.openstreetmap.org/way/320988098#map=16/13.5262/105.9362 and https://www.openstreetmap.org/directions?engine=graphhopper_foot&route=13.7463%2C104.9740%3B13.5271%2C105.9687#map=10/13.6909/105.4724 and https://web.archive.org/web/20130914030555/https://www.mpwt.gov.kh/wp-content/uploads/2012/05/brochureMekongStungTreng.pdf","['https://www.openstreetmap.org/way/320988098#map=16/13.5262/105.9362', 'https://www.openstreetmap.org/directions?engine=graphhopper_foot&route=13.7463%2C104.9740%3B13.5271%2C105.9687#map=10/13.6909/105.4724']"
33064,"The original purpose of the project was to expand a 30.145 km (18.84 miles) segment of National Road No. 5 (NR 5) — from two lanes to four lanes — that connects the capital city of Phnom Penh with the city of Poipet at the Thai border crossing. The road segment begins at Chroy Changvar Bridge and crosses the Tonle Sap River in Phnom Penh and then extends to Preak Pnov Bridge in Prek Kdam. The ultimate purpose of the project was to boost economic opportunities for people living along the corridor. Then, on July 2, 2018, during the inauguration ceremony of the Cambodia-China Friendship Bridge (aka Psar Dey Hoi flyover), Prime Minister Hun Sen, announced that the design of the National Road No. 5 (NR 5) Expansion Project had been adjusted to follow the ‘Tomnob Kob Srov Dam route’ instead, which would be a new shortcut connecting NR 4 and NR 54. According to PM Hun Sen, the reason for the adjustment was the possibility that the original scope of the road expansion project would negatively affect local residents. A study was undertaken and it apparently demonstrated that the 4-lanes expansion could negatively affect many local homes, temples, mosques, and other public facilities. More detailed locational information can be found at  https://www.openstreetmap.org/way/98572857#map=14/11.6836/104.8621",['https://www.openstreetmap.org/way/98572857#map=14/11.6836/104.8621']
61164,"This project involved the expansion of a 248.525 km of NR 6 between Thnal Kaeng (Thnol Kaing) and Ang Kroeung. More specifically, it involved an expansion of three segments of NR 6: a 28.725 km segment between Thnal Kaeng District and Skun District in Kampong Thom Province; a 102.9 segment between Skun District to Stueng Saen District in Kampong Thom Province; and 116.9 km segment between Stueng Saen District and Ang Kroeung District in Siem Reap Province. The ultimate objective of Phase 3 was to increase connectivity between the capital city of Phnom Penh and the ancient capital city of Siem Reap and other northwest regions. More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=graphhopper_foot&route=11.7667%2C105.9304%3B13.3555%2C103.8608#map=11/12.0013/105.3980",['https://www.openstreetmap.org/directions?engine=graphhopper_foot&route=11.7667%2C105.9304%3B13.3555%2C103.8608#map=11/12.0013/105.3980']
62456,The purpose of this project was to modernize the Cambodia Cement Chakrey Ting Factory in Kampot Province. More detailed locational information can be found at https://www.openstreetmap.org/way/633855277,['https://www.openstreetmap.org/way/633855277']
31883,"More detailed locational information can be found at https://www.openstreetmap.org/relation/2595993 and https://www.google.com/maps/place/Hopital+Guider/@9.9365623,13.9457491,17z/data=!3m1!4b1!4m5!3m4!1s0x10e2eaef94f534f9:0x53f7d46c2a4ee0e6!8m2!3d9.936557!4d13.9479378 and https://www.openstreetmap.org/node/7801589185","['https://www.openstreetmap.org/relation/2595993', 'https://www.openstreetmap.org/node/7801589185']"
30166,More detailed locational information can be found at https://www.openstreetmap.org/way/625719974,['https://www.openstreetmap.org/way/625719974']
30188,More detailed locational information can be found at https://www.openstreetmap.org/way/195414251#map=18/3.96473/11.58831,['https://www.openstreetmap.org/way/195414251#map=18/3.96473/11.58831']
31868,More detailed locational information can be found at https://www.openstreetmap.org/way/220772938,['https://www.openstreetmap.org/way/220772938']
35010,The 15th medical team was stationed at the Friendship Hospital (Hôpital de l'Amitié) in the capital city of Bangui. More detailed locational information can be found at https://www.openstreetmap.org/node/2051909668.,['https://www.openstreetmap.org/node/2051909668.']
55737,Ombella-M'Poko prefectureMore detailed locational information can be found at https://www.openstreetmap.org/relation/2954675,['https://www.openstreetmap.org/relation/2954675']
55628,"Bangui M'Poko International Airport is located seven kilometers (4.3 mi) northwest of Bangui, the capital of the Central African Republic. More detailed locational information can be found at https://www.openstreetmap.org/relation/10756531.",['https://www.openstreetmap.org/relation/10756531.']
35696,"The 9th Chinese medical team was stationed at El-Maarouf National Hospital Center (Le Centre hospitalier national El-Maarouf) on the island of Grande Comore, Fomboni Hospital (L’hôpital de Fomboni or Centre Hospitalier de Fomboni) on the island of Mwali, and Hombo Hospital (L’hôpital Hombo) on the island of Anjouan. More detailed locational information can be found at https://www.openstreetmap.org/way/144754191 and https://www.google.com/maps/place/Hospital+De+Hombo/@-12.1709856,44.3996442,15z/data=!4m5!3m4!1s0x0:0x4839691eeb5a1bf6!8m2!3d-12.1709856!4d44.3996442 and https://www.openstreetmap.org/node/8011100645.","['https://www.openstreetmap.org/way/144754191', 'https://www.openstreetmap.org/node/8011100645.']"
72959,"This project supported an Agricultural Technology Demonstration Center in Kombé, a town on the southern outskirts of the capital city of Brazzaville. More detailed locational information can be found at https://www.openstreetmap.org/way/761994133.",['https://www.openstreetmap.org/way/761994133.']
30807,The Confucius Institute of Marien N'Gouabi University is located inside the university’s library (Grande Bibliothèque Universitaire). More detailed locational information can be found at https://www.openstreetmap.org/node/6513095573.,['https://www.openstreetmap.org/node/6513095573.']
369,This project involved the construction of a 376 km road segment along National Route 1 (NR1) between Dolisie and PK45 north of Brazzaville. More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-3.8945%2C15.4071%3B-4.2005%2C12.6792#map=9/-4.0675/14.0364.,['https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-3.8945%2C15.4071%3B-4.2005%2C12.6792#map=9/-4.0675/14.0364.']
